title,user_id,tags,genres,recommend
Plague Inc: Evolved,76561198094074209,"['Strategy', 'Simulation', 'Indie', 'Singleplayer', 'Multiplayer', 'Zombies', 'Casual', 'Tactical', 'Replay Value', 'Post-apocalyptic', 'Realistic', 'Atmospheric', '2D', 'Co-op', 'Sandbox', 'Difficult', 'Survival', 'Horror', 'Action', 'Adventure']",Casual,True
Trainz™ Simulator 12,76561198034573935,"['Simulation', 'Trains', 'Multiplayer', 'Singleplayer', 'Realistic']",Simulation,True
Strike Vector,76561198079314761,"['Action', 'Multiplayer', 'Indie', 'Arena Shooter', 'Fast-Paced', 'FPS', 'Third-Person Shooter', 'Shooter', 'Flight', 'Space', 'Difficult', 'Sci-fi', 'First-Person', 'Simulation', 'Mechs', 'Competitive']",Action,True
FATE,Killerken676,"['RPG', 'Action', 'Adventure', 'Dungeon Crawler', 'Classic', 'Action RPG', 'Hack and Slash', 'Fantasy', 'Singleplayer', 'Fishing', 'Casual']",Action,True
Lords of the Black Sun,kodell,"['Strategy', '4X', 'Space', 'Indie', 'Turn-Based', 'Sci-fi', 'Turn-Based Strategy', 'Adventure', 'Singleplayer']",Indie,False
Talisman: Digital Edition,diglekango,"['Board Game', 'Turn-Based', 'Strategy', 'Multiplayer', 'Fantasy', 'Games Workshop', 'RPG', 'Card Game', 'Indie', 'Singleplayer', 'Adventure', 'Local Multiplayer', 'Touch-Friendly', 'Local Co-Op']",Indie,True
"Cook, Serve, Delicious!",76561198068439794,"['Simulation', 'Indie', 'Management', 'Casual', 'Typing', 'Action', 'Difficult', 'Arcade', 'Strategy', 'Singleplayer', 'Fast-Paced', 'Comedy', 'Local Co-Op', 'GameMaker', 'Co-op', 'Local Multiplayer', '4 Player Local', '2D', 'Great Soundtrack']",Action,False
Crypt of the NecroDancer,76561198054937869,"['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Action,True
Portal 2 Sixense Perceptual Pack,420fedora,"['Adventure', 'Action', 'Free to Play', 'Multiplayer', 'Puzzle', 'Singleplayer', 'First-Person', 'FPS', 'Robots', 'Strategy']",Action,True
Soundodger+,shamboa-58,"['Indie', 'Bullet Hell', 'Music', 'Casual', 'Rhythm', 'Mouse only', 'Great Soundtrack', 'Level Editor', 'Music-Based Procedural Generation', 'Arcade', 'Difficult']",Casual,True
SPORE™ Galactic Adventures,blackcheeze,"['Simulation', 'Action', 'Space', 'Adventure', 'Exploration', 'Open World', 'Singleplayer', 'Strategy', 'Sandbox', 'Sci-fi', 'Multiplayer', 'God Game', 'Funny', 'RPG', 'Comedy', 'Crafting']",Action,True
Volgarr the Viking,IrishNZ,"['Platformer', 'Difficult', 'Action', 'Indie', '2D', 'Retro', 'Adventure', 'Singleplayer', 'Arcade', 'Side Scroller', 'Pixel Graphics', 'Fantasy']",Action,True
Burnout Paradise: The Ultimate Box,knitro,"['Racing', 'Open World', 'Multiplayer', 'Destruction', 'Great Soundtrack', 'Driving', 'Singleplayer', 'Arcade', 'Exploration', 'Sandbox', 'Action', 'Co-op', 'Controller', 'Sports', 'Fast-Paced', '3D Vision', 'Third Person', 'Funny', 'Online Co-Op', 'Simulation']",Racing,True
Hitman: Contracts,76561198118129824,"['Stealth', 'Action', 'Assassin', 'Third Person', 'Singleplayer', 'Great Soundtrack', 'Atmospheric', 'Dark', 'Classic', 'Shooter', 'Difficult', 'Puzzle', 'First-Person']",Action,True
Magicka: Wizards of the Square Tablet,76561198077818232,"['RPG', 'Action', 'Adventure', 'Co-op', 'Online Co-Op']",Action,True
Deadly Premonition: The Director's Cut,jerrygetajob,"['Story Rich', 'Adventure', 'Horror', 'Open World', 'Action', 'Great Soundtrack', 'Funny', 'Surreal', 'Detective', 'Investigation', 'Cult Classic', 'Mystery', 'Atmospheric', 'Third Person', 'Singleplayer', 'Exploration', 'Gore', 'Comedy', 'Violent', 'Nudity']",Action,True
Nether: Resurrected,76561198055767971,"['Survival', 'Open World', 'Action', 'Multiplayer', 'Post-apocalyptic', 'Horror', 'Massively Multiplayer', 'FPS', 'Zombies', 'PvP', 'RPG', 'Survival Horror', 'First-Person', 'Indie', 'Co-op', 'Simulation', 'Adventure', 'Walking Simulator', 'Crafting', 'PvE']",Action,False
SimCity™ 4 Deluxe Edition,ACE_Blitz,"['Simulation', 'City Builder', 'Strategy', 'Management', 'Sandbox', 'Moddable', 'Classic', 'Building', 'Singleplayer', 'Economy', 'Real-Time with Pause', 'Multiplayer', 'Great Soundtrack', 'Atmospheric']",Simulation,True
Command &amp; Conquer 3: Tiberium Wars,thir13enhand,"['Strategy', 'RTS', 'Base Building', 'Sci-fi', 'Multiplayer', 'Singleplayer', 'Action', 'FMV', 'Atmospheric']",Strategy,True
Sniper Elite: Nazi Zombie Army 2,dahaydos,"['Zombies', 'Action', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Sniper', 'Horror', 'World War II', 'Shooter', 'Multiplayer', 'Bullet Time', 'Survival', 'Online Co-Op', 'Gore', 'Singleplayer', 'FPS', 'Third Person', 'Survival Horror', 'Strategy', 'Stealth']",Action,False
Sacred 3,76561198095839864,"['Hack and Slash', 'Action', 'RPG', 'Arcade', 'Co-op', 'Adventure', 'Linear', 'Local Co-Op', 'Online Co-Op', 'Fantasy', 'Multiplayer', ""Beat 'em up"", 'Action RPG', 'Singleplayer', 'Isometric', 'Top-Down', 'Magic', 'Female Protagonist', 'Third Person']",Action,True
Command &amp; Conquer: Red Alert 3 - Uprising,76561198079709365,"['Strategy', 'RTS', 'Base Building', 'Singleplayer', 'Multiplayer', 'Action', 'War', 'Sci-fi', 'Alternate History', 'FMV', 'Co-op']",Strategy,True
Command &amp; Conquer 3: Kane's Wrath,76561198202398471,"['Strategy', 'RTS', 'Base Building', 'Sci-fi', 'Multiplayer', 'FMV', 'Singleplayer']",Strategy,True
Clickteam Fusion 2.5,thetimegoesfastxd77,"['Game Development', 'Animation & Modeling', 'Web Publishing', 'Utilities', 'Education']",Animation &amp; Modeling,True
Freedom Planet,76561197992910116,"['Platformer', 'Action', 'Great Soundtrack', 'Female Protagonist', 'Indie', '2D', 'Retro', 'Pixel Graphics', 'Fast-Paced', 'Kickstarter', 'Singleplayer', 'Anime', 'Adventure', 'Difficult', 'Classic', 'Cute', 'Side Scroller', 'Story Rich', 'Funny', 'Aliens']",Action,True
Omegalodon,76561198060894699,"['Indie', 'Action', 'Multiplayer', 'Open World', 'Destruction', 'Funny', 'Third Person']",Action,True
Craft The World,meiasvivarinapodeconfiar,"['Sandbox', 'Crafting', 'Building', 'Survival', 'Strategy', 'Indie', '2D', 'Simulation', 'Multiplayer', 'Open World', 'Singleplayer', 'RPG', 'City Builder', 'Fantasy', 'Adventure', 'Resource Management', 'God Game', 'Side Scroller', 'Tower Defense', 'Casual']",Indie,True
Medal of Honor: Airborne,Lubnut,"['Action', 'World War II', 'FPS', 'Multiplayer', 'Shooter', 'War', 'Singleplayer', 'Military', 'First-Person', 'Historical', 'Atmospheric', 'Classic', 'Open World']",Action,True
Legends of Aethereus,BigAndySon,"['RPG', 'Action', 'Indie', 'Multiplayer', 'Co-op', 'Kickstarter']",Action,True
Depth Hunter 2: Deep Dive,richbags12,"['Simulation', 'Casual', 'Action', 'Sports', 'Underwater', 'Indie', 'Hunting', 'Adventure', 'Singleplayer', 'Fishing', 'FPS', 'Multiplayer']",Action,True
Megabyte Punch,fabledhyperdrive,"['Action', 'Indie', 'Platformer', 'Adventure', 'Local Co-Op', ""Beat 'em up"", 'Fighting', 'Robots', 'Local Multiplayer', 'Split Screen', 'Mechs', 'Controller', 'Co-op', 'Character Customization', '4 Player Local', '2.5D', 'Singleplayer']",Action,True
Toribash,76561198070194565,"['Free to Play', 'Fighting', 'Multiplayer', 'Physics', 'Gore', 'Action', 'Strategy', 'Turn-Based', 'Indie', 'Martial Arts', 'Funny', 'Simulation', 'Blood', 'Moddable', 'Sandbox', 'Difficult', 'Parkour', 'Singleplayer', 'Turn-Based Strategy', 'Co-op']",Action,True
Door Kickers,76561198015968275,"['Tactical', 'Strategy', 'Top-Down', 'Simulation', 'Indie', 'Action', 'Singleplayer', 'Replay Value', '2D', 'Real-Time with Pause', 'RTS', 'Moddable', 'Puzzle', 'Shooter', 'Top-Down Shooter', 'Real Time Tactics', 'Adventure', 'Difficult', 'Co-op', 'Level Editor']",Action,True
Kingdoms Rise,purpledragonfun,"['Early Access', 'Action', 'Indie', 'RPG', 'Multiplayer', 'PvP', 'Fantasy', 'Swordplay']",Action,True
Draw a Stickman: EPIC,kharr999,"['Adventure', 'Indie', 'Casual', 'Puzzle', 'Comedy', '2D', 'Hand-drawn', 'Touch-Friendly']",Adventure,True
Need for Speed: Shift,SubieTec,"['Racing', 'Simulation', 'Multiplayer', 'Driving', 'Arcade', 'Action', 'Open World', 'Controller']",Racing,True
Iesabel,76561198052118118,"['RPG', 'Action', 'Indie', 'Hack and Slash', 'Action RPG', 'Co-op', 'Singleplayer']",Action,False
Dysfunctional Systems: Learning to Manage Chaos,deynarian,"['Visual Novel', 'Indie', 'Anime', 'Sci-fi', 'Episodic', 'Adventure', 'Casual', 'Story Rich', 'Female Protagonist', 'Great Soundtrack', 'Short', 'RPG', 'Drama', 'Singleplayer']",Adventure,True
Risk of Rain,evcentric,"['Rogue-like', 'Indie', 'Platformer', 'Action', 'Pixel Graphics', 'Great Soundtrack', 'Online Co-Op', 'Difficult', 'Perma Death', 'Co-op', '2D', 'Local Co-Op', 'Rogue-lite', 'Multiplayer', 'RPG', 'Singleplayer', 'Replay Value', 'Survival', 'Sci-fi', 'Side Scroller']",Action,True
NEO Scavenger,ulramite,"['Survival', 'Post-apocalyptic', 'RPG', 'Rogue-like', 'Turn-Based', 'Indie', 'Perma Death', 'Crafting', 'Strategy', 'Difficult', 'Sandbox', 'Inventory Management', 'Realistic', 'Open World', 'Singleplayer', 'Hex Grid', 'Turn-Based Strategy', 'Hunting', 'Adventure', 'Simulation']",Indie,True
Vector,rookynightwing,"['Parkour', 'Action', 'Indie', 'Platformer', 'Singleplayer', 'Touch-Friendly', '2D', 'Adventure']",Action,False
Dungeon of the Endless™,asianturtlefrenzy,"['Rogue-like', 'Strategy', 'Tower Defense', 'Indie', 'Pixel Graphics', 'RPG', 'Sci-fi', 'Dungeon Crawler', 'Perma Death', 'Procedural Generation', 'Adventure', 'Survival', 'Resource Management', 'Difficult', 'Replay Value', 'Co-op', 'Great Soundtrack', 'Singleplayer', 'Rogue-lite', '2D']",Adventure,True
LEGO® Marvel™ Super Heroes,Wackky,"['LEGO', 'Open World', 'Superhero', 'Adventure', 'Action', 'Local Co-Op', 'Comedy', 'Family Friendly', 'Funny', 'Comic Book', 'Singleplayer', 'Co-op', 'Third Person', 'Local Multiplayer', 'Split Screen', 'Casual', 'Multiplayer', 'Puzzle', 'Sandbox', 'Platformer']",Action,True
Ancient Space,76561198023738675,"['Strategy', 'Space', 'RTS', 'Sci-fi', 'Singleplayer']",Strategy,False
Risen 3 - Titan Lords,76561198055911628,"['RPG', 'Open World', 'Gothic', 'Adventure', 'Atmospheric', 'Singleplayer', 'Fantasy', 'Third Person', 'Dark Fantasy', 'Action RPG', 'Pirates', 'Action', 'Story Rich', 'Magic', 'Classic', 'Sandbox', 'Nudity', 'Exploration']",RPG,True
Unholy Heights,keemotherapy,"['Strategy', 'Tower Defense', 'Indie', 'Management', 'Simulation', 'Cute', 'Casual', 'Demons', 'Singleplayer', '2D', 'Fantasy', 'Replay Value', 'Great Soundtrack', 'RTS', 'Cartoony', 'Atmospheric', 'Zombies', 'Funny', 'Real-Time', 'Dark Humor']",Indie,True
NEStalgia,MumboBros,"['RPG', 'Massively Multiplayer', 'Retro', 'Indie', 'Pixel Graphics', 'Multiplayer', 'Turn-Based', 'JRPG', 'Adventure']",Indie,True
The Castle Doctrine,AVATAR715,"['Indie', 'Massively Multiplayer', 'Strategy', 'Perma Death', 'Difficult', 'Puzzle', '2D', 'Pixel Graphics', 'Simulation', 'Rogue-like']",Indie,True
Teslagrad,immunity,"['Platformer', 'Indie', 'Puzzle', 'Metroidvania', '2D', 'Steampunk', 'Singleplayer', 'Physics', 'Difficult', 'Atmospheric', 'Action', 'Hand-drawn', 'Exploration', 'Puzzle-Platformer', 'Adventure', 'Great Soundtrack', 'Controller']",Indie,False
Battlefield: Bad Company™ 2,76561198065934504,"['FPS', 'Multiplayer', 'Action', 'Shooter', 'Team-Based', 'War', 'First-Person', 'Military', 'Destruction', 'Singleplayer', 'Tactical', 'Co-op', 'Atmospheric', 'Comedy', 'Classic', 'Open World', 'Strategy', 'Adventure', 'Simulation', 'Sandbox']",Action,True
Delver,PritchardGSD,"['Early Access', 'Rogue-like', 'Indie', 'RPG', 'Dungeon Crawler', 'First-Person', 'Adventure', 'Action', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Rogue-lite', 'Great Soundtrack', 'Procedural Generation', 'Retro', 'FPS']",Action,True
Blackguards,76561197971917242,"['RPG', 'Turn-Based', 'Strategy', 'Tactical', 'Fantasy', 'Indie', 'Singleplayer', 'Turn-Based Strategy', 'Isometric', 'Character Customization', 'Tactical RPG', 'Hex Grid', 'Dark Fantasy', 'Turn-Based Tactics', 'Adventure', 'Story Rich', 'Difficult']",Indie,True
Marlow Briggs and the Mask of Death,muskieratboi,"['Action', 'Spectacle fighter', 'Hack and Slash', 'Adventure', 'Character Action Game', 'Singleplayer', 'Funny', 'Third Person', 'Platformer', 'Indie', 'Comedy']",Action,True
Mass Effect 2,AzzX,"['RPG', 'Sci-fi', 'Story Rich', 'Action', 'Third-Person Shooter', 'Space', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Cinematic', 'Choices Matter', 'Third Person', 'Shooter', 'Female Protagonist', 'Atmospheric', 'Romance', 'Character Customization', 'Real-Time with Pause', 'Action RPG', 'Classic']",RPG,True
Scribblenauts Unmasked: A DC Comics Adventure,Letachal,"['Adventure', 'Superhero', 'Action', 'Casual', 'Batman', 'Sandbox', 'Strategy', 'Comic Book', 'Singleplayer', 'Puzzle', 'Funny', 'Family Friendly', '2D', 'Open World', 'Fantasy', 'Multiplayer', 'Co-op', 'Comedy']",Action,True
Forge Quest,76561198061040422,"['RPG', 'Adventure', 'Action', 'Indie', 'Voxel', 'Co-op', 'Dungeon Crawler', 'Action RPG', 'Multiplayer']",Action,True
FORCED: Slightly Better Edition,76561198041739032,"['Co-op', 'RPG', 'Action', 'Indie', 'Local Co-Op', 'Online Co-Op', 'Puzzle', '4 Player Local', 'Multiplayer', 'Fantasy', 'Local Multiplayer', 'Hack and Slash', 'Adventure', 'Difficult', 'Top-Down', 'Kickstarter', 'Controller', 'PvE', 'Crowdfunded', 'Singleplayer']",Action,True
Shadowgrounds,ysarge,"['Action', 'Sci-fi', 'Top-Down Shooter', 'Shooter', 'Local Co-Op', 'Singleplayer', 'Aliens', 'Co-op', 'Top-Down', 'Horror', 'Isometric', 'Adventure', 'Gore']",Action,True
Overgrowth,76561197970519408,"['Parkour', 'Action', 'Indie', 'Martial Arts', 'Sandbox', 'Fighting', 'Fast-Paced', 'Open World', 'Moddable', 'Ninja', 'Multiplayer', 'Third Person', 'Physics', 'Gore', 'Difficult', 'Funny', 'Singleplayer', 'Adventure', 'Local Co-Op', 'Simulation']",Action,False
Life Goes On: Done to Death,dxzone12359,"['Indie', 'Casual', 'Puzzle', 'Platformer', 'Funny', 'Singleplayer', 'Puzzle-Platformer', 'Dark Humor', 'Adventure', 'Comedy', 'Action', '2.5D', 'Fantasy', 'Side Scroller', '2D', 'Physics', 'Controller', 'Family Friendly', 'Great Soundtrack', 'Atmospheric']",Action,True
Lugaru HD,swscorpian,"['Action', 'Indie', 'Martial Arts', 'Parkour', ""Beat 'em up"", 'Singleplayer', 'Fighting', 'Adventure', 'Difficult', 'Open World', 'Atmospheric', 'RPG', 'Swordplay', '6DOF', 'Sandbox']",Action,True
Assault Android Cactus,storminnorman,"['Twin Stick Shooter', 'Indie', 'Action', 'Bullet Hell', 'Female Protagonist', 'Local Co-Op', 'Arcade', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Great Soundtrack', 'Local Multiplayer', 'Cute', 'Sci-fi', 'Difficult', '4 Player Local', 'Top-Down', 'Robots', 'Multiplayer', 'Co-op']",Action,True
METAL SLUG 3,Xx-Woods,"['Arcade', 'Classic', 'Action', 'Co-op', 'Side Scroller', 'Retro', 'Local Co-Op', 'Shooter', '2D', 'Online Co-Op', 'Great Soundtrack', 'Platformer', ""Shoot 'Em Up"", 'Multiplayer', 'Pixel Graphics', 'Difficult', 'Singleplayer', 'Comedy', 'Local Multiplayer', 'Adventure']",Action,True
Jazzpunk: Director's Cut,558092,"['Comedy', 'Indie', 'Adventure', 'Surreal', 'Funny', 'Exploration', 'Short', 'First-Person', 'Cyberpunk', 'Singleplayer', 'Walking Simulator', 'Cold War', 'Casual', 'Simulation', 'Action', 'Memes', 'Great Soundtrack', 'Stylized']",Adventure,True
The Wolf Among Us,doctr,"['Adventure', 'Detective', 'Episodic', 'Story Rich', 'Point & Click', 'Noir', 'Mature', 'Comic Book', 'Singleplayer', 'Atmospheric', 'Mystery', 'Choose Your Own Adventure', 'Dark', 'Cinematic', 'Fantasy', 'Quick-Time Events', 'Great Soundtrack', 'Nudity', 'Cartoony', 'Action']",Adventure,True
Blockland,76561198082614708,"['Sandbox', 'Building', 'Multiplayer', 'LEGO', 'Action', 'Open World', 'Indie', 'Moddable', 'First-Person', 'Funny', 'Adventure', 'Co-op', 'FPS', 'Third Person', 'Singleplayer', 'Shooter', 'Racing', 'Zombies', 'RPG', 'Horror']",Action,True
Knock-knock,OFFICIALDRTECHNO,"['Horror', 'Indie', 'Atmospheric', 'Surreal', '2D', 'Dark', 'Singleplayer', 'Psychological Horror', 'Kickstarter', 'Adventure', 'Crowdfunded', 'Difficult', 'Great Soundtrack', 'Survival Horror']",Indie,True
How to Survive,76561198082559637,"['Zombies', 'Survival', 'Crafting', 'Action', 'Co-op', 'RPG', 'Multiplayer', 'Online Co-Op', 'Local Co-Op', 'Adventure', 'Hack and Slash', 'Survival Horror', 'Open World', 'Post-apocalyptic', 'Third Person', 'Singleplayer', 'Gore', 'Comedy', 'Indie', 'Funny']",Action,True
8BitMMO,1122305938,"['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Action,False
Bridge Constructor,nealsavage,"['Simulation', 'Casual', 'Indie', 'Physics', 'Puzzle', 'Building', 'Singleplayer']",Casual,True
Super Amazing Wagon Adventure,76561198084112448,"['Indie', 'Action', 'Adventure', 'Comedy', 'Pixel Graphics', 'Retro', 'Rogue-like', 'Perma Death', '2D', 'Singleplayer', 'Funny', 'Difficult', 'Shooter', ""Shoot 'Em Up"", 'Side Scroller']",Action,True
UnderRail,76561198060177221,"['RPG', 'Post-apocalyptic', 'Isometric', 'Turn-Based', 'Indie', 'Turn-Based Combat', 'Sci-fi', 'Singleplayer', 'Crafting', 'Atmospheric', 'CRPG', 'Cyberpunk', 'Open World', 'Pixel Graphics', 'Adventure']",Indie,True
Paranautical Activity: Deluxe Atonement Edition,94567,"['Rogue-like', 'FPS', 'Indie', 'Action', 'Voxel', 'Rogue-lite', 'Singleplayer', 'Great Soundtrack', 'Shooter', 'Difficult', 'RPG', 'First-Person', 'Procedural Generation', 'Fast-Paced', 'Pixel Graphics', 'Horror']",Action,True
The Plan,76561198051017916,"['Free to Play', 'Indie', 'Atmospheric', 'Short', 'Casual', 'Simulation', 'Singleplayer', 'Great Soundtrack', 'Exploration', 'Music', 'Adventure', 'Experimental', 'Flight', 'Relaxing', '2D', 'Horror', 'Funny', 'Walking Simulator', 'Survival', 'Platformer']",Casual,True
Among the Sleep - Enhanced Edition,TheUnderdog2020,"['Horror', 'Indie', 'Adventure', 'Atmospheric', 'First-Person', 'Singleplayer', 'Walking Simulator', 'Survival Horror', 'Dark', 'Action', 'Puzzle', 'Short', 'Cute', 'Psychological Horror', 'Exploration', 'Story Rich', 'Survival', 'VR', 'Stealth', 'Simulation']",Action,True
Croixleur Sigma,baimee,"['Anime', 'Action', 'Hack and Slash', 'Indie', 'Female Protagonist', 'Great Soundtrack', 'Cute']",Action,True
Shovel Knight: Treasure Trove,FireInLatin,"['Platformer', 'Pixel Graphics', 'Great Soundtrack', 'Retro', 'Indie', '2D', 'Adventure', 'Action', 'Singleplayer', 'Difficult', 'Kickstarter', 'Side Scroller', 'Fantasy', 'Medieval', 'Funny', 'Arcade', 'Comedy', 'RPG', 'Controller', 'Metroidvania']",Action,True
The Binding of Isaac: Rebirth,76561198075935236,"['Indie', 'Replay Value', 'Rogue-like', 'Difficult', 'Pixel Graphics', 'Great Soundtrack', 'Remake', 'Dungeon Crawler', 'Dark', 'Singleplayer', 'Local Co-Op', '2D', 'Procedural Generation', 'Gore', 'Atmospheric', 'Action', 'Rogue-lite', 'Co-op', 'Twin Stick Shooter', 'Horror']",Action,True
Wargame: Red Dragon,76561198074323290,"['Strategy', 'RTS', 'Military', 'Realistic', 'Multiplayer', 'Cold War', 'Wargame', 'Tactical', 'Real Time Tactics', 'Naval', 'Simulation', 'War', 'Alternate History', 'Action', 'Real-Time', 'Singleplayer', 'Difficult', 'Co-op', 'Adventure', 'Atmospheric']",Strategy,False
Chroma Squad,dracoblazex,"['RPG', 'Strategy', 'Indie', 'Pixel Graphics', 'Tactical RPG', 'Turn-Based Tactics', 'Superhero', 'Turn-Based', 'Turn-Based Combat', 'Great Soundtrack', 'Management', 'Comedy', '2D', 'Singleplayer', 'Memes', 'Isometric', 'Funny']",Indie,True
The Legend of Heroes: Trails in the Sky,phd_greg,"['JRPG', 'Anime', 'RPG', 'Story Rich', 'Great Soundtrack', 'Turn-Based', 'Female Protagonist', 'Fantasy', 'Adventure', 'Turn-Based Strategy', 'Singleplayer', 'Classic', 'Tactical RPG', 'Strategy', 'Turn-Based Combat', 'Action']",RPG,True
